pickup_hour,zone_id,trips,robust_z,ewma_z,robust_flag,ewma_flag,votes,severity
2024-01-05 08:00:00,151,108,4.721435316336167,3.268656477400684,True,True,2,4.721435316336167
2024-01-14 10:00:00,152,10,4.721435316336167,3.4076165896147104,True,True,2,4.721435316336167
2024-01-14 10:00:00,244,10,4.721435316336167,3.895784699736555,True,True,2,4.721435316336167
2024-01-20 06:00:00,7,9,4.721435316336167,3.4205008042182667,True,True,2,4.721435316336167
2024-01-25 08:00:00,41,30,4.721435316336167,3.4705808696502833,True,True,2,4.721435316336167
2024-01-26 22:00:00,256,9,4.721435316336167,4.637655821143018,True,True,2,4.721435316336167
2024-01-27 21:00:00,166,70,4.721435316336167,3.4963264952987045,True,True,2,4.721435316336167
2024-01-29 08:00:00,61,10,4.721435316336167,4.626205071293817,True,True,2,4.721435316336167
2024-01-22 07:00:00,76,9,4.046944556859572,4.644805461032244,True,True,2,4.644805461032244
2024-01-04 17:00:00,231,171,3.5223406328222193,4.642223376055702,True,True,2,4.642223376055702
2023-11-21 15:00:00,166,68,4.5865371644408475,3.0030156191213555,True,True,2,4.5865371644408475
2024-01-04 16:00:00,238,288,4.175418987236066,4.571251075056931,True,True,2,4.571251075056931
2023-12-28 16:00:00,232,34,4.384189936597869,4.569134358236239,True,True,2,4.569134358236239
2023-12-15 18:00:00,74,42,4.552812626467017,3.798574148300881,True,True,2,4.552812626467017
2023-11-08 11:00:00,145,15,3.7096991771212737,4.521491008574434,True,True,2,4.521491008574434
2023-12-11 08:00:00,33,13,4.496605063177301,3.859700475606301,True,True,2,4.496605063177301
2023-12-12 07:00:00,74,36,4.496605063177301,4.027776822432441,True,True,2,4.496605063177301
2023-12-19 07:00:00,74,36,4.496605063177301,3.2731519445586765,True,True,2,4.496605063177301
2024-01-17 09:00:00,50,93,4.443703827139921,4.347022009377933,True,True,2,4.443703827139921
2023-12-07 22:00:00,48,358,4.432367847989054,3.2610421194844132,True,True,2,4.432367847989054
2024-01-17 06:00:00,61,8,3.7096991771212737,4.414644897558336,True,True,2,4.414644897558336
2023-11-16 09:00:00,244,11,4.384189936597869,4.030170078385345,True,True,2,4.384189936597869
2023-12-15 18:00:00,116,18,4.384189936597869,3.1988977461627233,True,True,2,4.384189936597869
2023-12-18 07:00:00,74,40,4.384189936597869,3.776220663735193,True,True,2,4.384189936597869
2023-12-18 08:00:00,42,21,4.384189936597869,3.2598387833150673,True,True,2,4.384189936597869
2023-11-01 01:00:00,144,45,4.3535312657125695,3.0363626132929205,True,True,2,4.3535312657125695
2023-12-15 18:00:00,224,32,3.7096991771212737,4.325155666059962,True,True,2,4.325155666059962
2024-01-04 17:00:00,90,179,3.9345294302801386,4.323598552180101,True,True,2,4.323598552180101
2023-11-01 13:00:00,166,47,4.316740860650209,3.563164850294722,True,True,2,4.316740860650209
2023-11-14 22:00:00,50,81,4.316740860650209,3.374402703923784,True,True,2,4.316740860650209
2023-11-27 09:00:00,195,12,4.271774810018436,3.023730289717958,True,True,2,4.271774810018436
2023-12-09 18:00:00,152,12,4.271774810018436,4.2650251913931,True,True,2,4.271774810018436
2023-12-17 01:00:00,66,12,4.271774810018436,3.0788788735446,True,True,2,4.271774810018436
2024-01-04 16:00:00,125,49,4.271774810018436,3.8721773461803655,True,True,2,4.271774810018436
2024-01-12 12:00:00,224,16,4.271774810018436,3.0650706530070697,True,True,2,4.271774810018436
2023-12-31 01:00:00,148,149,-4.196831392298814,4.26569241150024,True,True,2,4.26569241150024
2023-11-03 18:00:00,246,306,4.208822339133954,3.058457993939829,True,True,2,4.208822339133954
2023-11-04 01:00:00,25,9,4.046944556859572,4.195406698059154,True,True,2,4.195406698059154
2023-12-13 18:00:00,224,22,4.181842708754891,3.0085129407827034,True,True,2,4.181842708754891
2024-01-14 15:00:00,246,270,4.18184270875489,3.524228687159246,True,True,2,4.18184270875489
2024-01-22 07:00:00,42,20,3.5410764872521248,4.169802743332553,True,True,2,4.169802743332553
2024-01-27 14:00:00,246,300,4.1548630783758265,4.148716399989257,True,True,2,4.1548630783758265
2024-01-04 16:00:00,231,129,4.143300379641942,3.3245228858685394,True,True,2,4.143300379641942
2023-11-26 08:00:00,50,65,4.1312559017941455,3.1539187547849936,True,True,2,4.1312559017941455
2023-12-13 22:00:00,209,38,4.1312559017941455,3.0219270456957843,True,True,2,4.1312559017941455
2023-12-10 01:00:00,181,12,4.046944556859571,4.119944113640383,True,True,2,4.119944113640383
2024-01-04 15:00:00,100,158,4.114393632807231,3.5845477905357623,True,True,2,4.114393632807231
2023-11-30 22:00:00,48,339,3.516987531556532,4.110589265716862,True,True,2,4.110589265716862
2024-01-04 18:00:00,142,473,4.071925696099445,3.95731095909486,True,True,2,4.071925696099445
2023-11-01 16:00:00,152,9,4.046944556859572,3.128629833365924,True,True,2,4.046944556859572
2023-11-05 17:00:00,33,8,4.046944556859572,3.0000983911826147,True,True,2,4.046944556859572
2023-11-13 11:00:00,244,10,4.046944556859572,3.9431146203736285,True,True,2,4.046944556859572
2023-11-18 12:00:00,146,9,4.046944556859572,3.162252062469091,True,True,2,4.046944556859572
2023-11-18 17:00:00,224,21,4.046944556859572,3.5203153358582293,True,True,2,4.046944556859572
2023-11-19 09:00:00,226,12,4.046944556859572,3.2145423357637815,True,True,2,4.046944556859572
2023-11-21 12:00:00,152,9,4.046944556859572,3.1023893413511923,True,True,2,4.046944556859572
2023-11-21 15:00:00,232,20,4.046944556859572,3.017175853719894,True,True,2,4.046944556859572
2023-12-01 13:00:00,226,9,4.046944556859572,3.463159351018618,True,True,2,4.046944556859572
2023-12-08 12:00:00,7,8,4.046944556859572,3.725213626203707,True,True,2,4.046944556859572
2023-12-10 04:00:00,112,10,4.046944556859572,3.954298969710559,True,True,2,4.046944556859572
2023-12-11 08:00:00,116,18,4.046944556859572,3.850039436786476,True,True,2,4.046944556859572
2023-12-14 23:00:00,80,8,4.046944556859572,3.3125580307580687,True,True,2,4.046944556859572
2023-12-16 00:00:00,80,8,4.046944556859572,3.183519094429914,True,True,2,4.046944556859572
2023-12-20 07:00:00,61,8,4.046944556859572,3.915399452609717,True,True,2,4.046944556859572
2023-12-22 13:00:00,61,8,4.046944556859572,3.5056722220228504,True,True,2,4.046944556859572
2024-01-09 10:00:00,76,8,4.046944556859572,3.9888047621931566,True,True,2,4.046944556859572
2024-01-13 23:00:00,146,8,4.046944556859572,3.44088651476753,True,True,2,4.046944556859572
2024-01-19 11:00:00,76,8,4.046944556859572,3.9558851871243945,True,True,2,4.046944556859572
2024-01-19 17:00:00,146,9,4.046944556859572,4.009604393666349,True,True,2,4.046944556859572
2024-01-24 07:00:00,61,8,4.046944556859572,3.7469230983503206,True,True,2,4.046944556859572
2024-01-26 09:00:00,61,9,4.046944556859572,3.7682942178794683,True,True,2,4.046944556859572
2024-01-30 14:00:00,152,9,4.046944556859572,3.2126543211655108,True,True,2,4.046944556859572
2023-12-22 14:00:00,42,24,4.046944556859571,3.9525338771913754,True,True,2,4.046944556859571
2024-01-20 10:00:00,226,12,4.046944556859571,3.3824874666128264,True,True,2,4.046944556859571
2024-01-27 16:00:00,246,281,4.046944556859571,3.2851217204820853,True,True,2,4.046944556859571
2023-12-13 21:00:00,142,684,3.89576559352861,3.7459566680973735,True,True,2,3.89576559352861
2023-11-30 22:00:00,50,102,3.8912928431342033,3.8023284086229214,True,True,2,3.8912928431342033
2023-12-18 07:00:00,42,21,3.8783218669904223,3.425893324570589,True,True,2,3.8783218669904223
2023-12-30 00:00:00,148,107,-3.8684028852334134,3.601632736136924,True,True,2,3.8684028852334134
2023-12-13 21:00:00,87,105,3.8502180853455643,3.1290703707733396,True,True,2,3.8502180853455643
2023-12-13 18:00:00,88,56,3.8221143037007064,3.25883015661981,True,True,2,3.8221143037007064
2023-11-11 18:00:00,232,27,3.822114303700706,3.4763630019514755,True,True,2,3.822114303700706
2023-12-15 15:00:00,224,24,3.822114303700706,3.2117913183025437,True,True,2,3.822114303700706
2024-01-18 07:00:00,74,28,3.822114303700706,3.728453841188495,True,True,2,3.822114303700706
2023-12-16 19:00:00,42,20,3.7771482530689333,3.1548893322547547,True,True,2,3.7771482530689333
2023-12-10 14:00:00,116,17,3.507351949278295,3.7512856170692284,True,True,2,3.7512856170692284
2023-11-01 01:00:00,231,31,3.661521265730088,3.745666394700069,True,True,2,3.745666394700069
2023-11-06 11:00:00,7,8,3.7096991771212737,3.706273103459944,True,True,2,3.7096991771212737
2023-12-22 15:00:00,74,39,3.7096991771212737,3.1493668048545804,True,True,2,3.7096991771212737
2023-11-02 21:00:00,65,11,3.597284050541841,3.7058834804269436,True,True,2,3.7058834804269436
2023-12-08 11:00:00,145,11,3.597284050541841,3.458933549838476,True,True,2,3.597284050541841
2023-12-14 07:00:00,41,41,3.5410764872521248,3.5060363003043986,True,True,2,3.5410764872521248
